time (min),area (µm²),bacterium
7188.0,2.1875359999999997,2
7189.0,2.192944,2
7190.0,2.2226879999999998,2
7191.0,2.2226879999999998,2
7192.0,2.25784,2
7193.0,2.2470239999999997,2
7194.0,2.2740639999999996,2
7195.0,2.301104,2
7196.0,2.3092159999999997,2
7197.0,2.320032,2
7198.0,2.330848,2
7199.0,2.3714079999999997,2
7200.0,2.3632959999999996,2
7201.0,2.390336,2
7202.0,2.3957439999999997,2
7203.0,2.4038559999999998,2
7204.0,2.439008,2
7205.0,2.449824,2
7206.0,2.4552319999999996,2
7207.0,2.471456,2
7208.0,2.468752,2
7209.0,2.468752,2
7210.0,2.436304,2
7211.0,2.441712,2
7212.0,2.4903839999999997,2
7213.0,2.533648,2
7214.0,2.593136,2
7216.0,1.4439359999999999,2
7217.0,1.452048,2
7218.0,1.4709759999999998,2
7219.0,1.4682719999999998,2
7220.0,1.5007199999999998,2
7221.0,1.495312,2
7222.0,1.4980159999999998,2
7223.0,1.5034239999999999,2
7224.0,1.506128,2
7225.0,1.5304639999999998,2
7226.0,1.538576,2
7227.0,1.5439839999999998,2
7228.0,1.5439839999999998,2
7229.0,1.5629119999999999,2
7230.0,1.5737279999999998,2
7231.0,1.5899519999999998,2
7232.0,1.5899519999999998,2
7233.0,1.6034719999999998,2
7234.0,1.59536,2
7235.0,1.6251039999999999,2
7236.0,1.6332159999999998,2
7237.0,1.6521439999999998,2
7238.0,1.6494399999999998,2
7239.0,1.6521439999999998,2
7240.0,1.673776,2
7241.0,1.660256,2
7242.0,1.6791839999999998,2
7243.0,1.7008159999999999,2
7244.0,1.706224,2
7245.0,1.722448,2
7246.0,1.7413759999999998,2
7247.0,1.7413759999999998,2
7248.0,1.7548959999999998,2
7249.0,1.7548959999999998,2
7250.0,1.781936,2
7252.0,1.792752,2
7253.0,1.8062719999999999,2
7254.0,1.8035679999999998,2
7255.0,1.827904,2
7256.0,1.8468319999999998,2
7257.0,1.8441279999999998,2
7258.0,1.8657599999999999,2
7259.0,1.884688,2
7260.0,1.898208,2
7261.0,1.8955039999999999,2
7262.0,1.9225439999999998,2
7263.0,1.930656,2
7264.0,1.930656,2
7265.0,1.9658079999999998,2
7266.0,1.9576959999999999,2
7267.0,1.9793279999999998,2
7268.0,2.00096,2
7269.0,2.017184,2
7270.0,2.011776,2
7271.0,2.052336,2
7272.0,2.057744,2
7273.0,2.079376,2
7274.0,2.0955999999999997,2
7275.0,2.0955999999999997,2
7276.0,2.117232,2
7277.0,2.144272,2
7278.0,2.141568,2
7279.0,2.1632,2
7280.0,2.165904,2
7281.0,2.195648,2
7282.0,2.198352,2
7283.0,2.2199839999999997,2
7284.0,2.2199839999999997,2
7285.0,2.225392,2
7286.0,2.255136,2
7287.0,2.2740639999999996,2
7288.0,2.3038079999999996,2
7289.0,2.3038079999999996,2
7290.0,2.295696,2
7291.0,2.3389599999999997,2
7292.0,2.357888,2
7314.0,1.5466879999999998,2
7315.0,1.552096,2
7316.0,1.5466879999999998,2
7317.0,1.5602079999999998,2
7318.0,1.5575039999999998,2
7319.0,1.616992,2
7320.0,1.6251039999999999,2
7321.0,1.641328,2
7322.0,1.6521439999999998,2
7323.0,1.641328,2
7324.0,1.6521439999999998,2
7325.0,1.660256,2
7326.0,1.67648,2
7327.0,1.687296,2
7328.0,1.67648,2
7329.0,1.6818879999999998,2
7330.0,1.7008159999999999,2
7331.0,1.7278559999999998,2
7332.0,1.7116319999999998,2
7333.0,1.719744,2
7334.0,1.735968,2
7335.0,1.7548959999999998,2
7336.0,1.763008,2
7337.0,1.779232,2
7338.0,1.8008639999999998,2
7339.0,1.808976,2
7340.0,1.8170879999999998,2
7341.0,1.841424,2
7342.0,1.8360159999999999,2
7343.0,1.8603519999999998,2
7344.0,1.871168,2
7345.0,1.8792799999999998,2
7346.0,1.8955039999999999,2
7347.0,1.900912,2
7348.0,1.9279519999999999,2
7349.0,1.9252479999999998,2
7350.0,1.93336,2
7351.0,1.963104,2
7352.0,1.9685119999999998,2
7353.0,1.9847359999999998,2
7354.0,1.97392,2
7355.0,1.9874399999999999,2
7356.0,2.044224,2
7357.0,2.028,2
7358.0,2.030704,2
7359.0,2.0361119999999997,2
7360.0,2.073968,2
7361.0,2.08208,2
7362.0,2.103712,2
7363.0,2.1010079999999998,2
7364.0,2.1010079999999998,2
7365.0,2.119936,2
7366.0,2.144272,2
7367.0,2.1604959999999997,2
7368.0,2.201056,2
7369.0,2.20376,2
7370.0,2.1902399999999997,2
7371.0,2.192944,2
7372.0,2.2226879999999998,2
7373.0,2.236208,2
7374.0,2.268656,2
7375.0,2.290288,2
7376.0,2.2821759999999998,2
7377.0,2.295696,2
7378.0,2.3092159999999997,2
7379.0,2.3335519999999996,2
7380.0,2.347072,2
7381.0,2.3687039999999997,2
7382.0,2.374112,2
7383.0,2.357888,2
7384.0,2.4038559999999998,2
7385.0,2.4011519999999997,2
7386.0,2.4038559999999998,2
7387.0,2.441712,2
7388.0,2.44712,2
7389.0,2.4849759999999996,2
7390.0,2.4930879999999997,2
7391.0,2.4606399999999997,2
7392.0,2.495792,2
7393.0,2.512016,2
7394.0,2.471456,2
7395.0,2.4903839999999997,2
7396.0,2.482272,2
7397.0,2.479568,2
7399.0,1.308736,2
7400.0,1.2844,2
7401.0,1.281696,2
7402.0,1.308736,2
7403.0,1.3168479999999998,2
7404.0,1.3168479999999998,2
7405.0,1.327664,2
7406.0,1.3817439999999999,2
7407.0,1.403376,2
7408.0,1.370928,2
7409.0,1.387152,2
7410.0,1.389856,2
7411.0,1.3925599999999998,2
7412.0,1.387152,2
7415.0,1.4277119999999999,2
7416.0,1.449344,2
7417.0,1.449344,2
7418.0,1.449344,2
7419.0,1.452048,2
7420.0,1.449344,2
7421.0,1.4682719999999998,2
7422.0,1.489904,2
7423.0,1.465568,2
7424.0,1.4844959999999998,2
7425.0,1.506128,2
7426.0,1.4871999999999999,2
7427.0,1.525056,2
7428.0,1.5196479999999999,2
7429.0,1.5331679999999999,2
7430.0,1.5466879999999998,2
7431.0,1.5602079999999998,2
7432.0,1.552096,2
7433.0,1.5791359999999999,2
7434.0,1.587248,2
7435.0,1.5899519999999998,2
7436.0,1.6061759999999998,2
7437.0,1.630512,2
7438.0,1.6223999999999998,2
7439.0,1.630512,2
7440.0,1.644032,2
7441.0,1.646736,2
7442.0,1.6494399999999998,2
7443.0,1.673776,2
7444.0,1.687296,2
7445.0,1.69,2
7446.0,1.71704,2
7447.0,1.7116319999999998,2
7448.0,1.7251519999999998,2
7449.0,1.749488,2
7450.0,1.7386719999999998,2
7451.0,1.7575999999999998,2
7452.0,1.779232,2
7453.0,1.79816,2
7454.0,1.795456,2
7455.0,1.822496,2
7456.0,1.8197919999999999,2
7457.0,1.8522399999999999,2
7458.0,1.854944,2
7459.0,1.8630559999999998,2
7460.0,1.8738719999999998,2
7461.0,1.898208,2
7462.0,1.900912,2
7463.0,1.917136,2
7464.0,1.9279519999999999,2
7465.0,1.9549919999999998,2
7466.0,1.9658079999999998,2
7467.0,1.9820319999999998,2
7468.0,1.990144,2
7469.0,2.011776,2
7470.0,2.022592,2
7471.0,2.030704,2
7472.0,2.073968,2
7473.0,2.087488,2
7474.0,2.076672,2
7475.0,2.0955999999999997,2
7476.0,2.0928959999999996,2
7477.0,2.13616,2
7478.0,2.144272,2
7479.0,2.13616,2
7480.0,2.1523839999999996,2
7481.0,2.201056,2
7482.0,2.179424,2
7483.0,2.206464,2
7484.0,2.236208,2
7485.0,2.2226879999999998,2
7486.0,2.238912,2
7487.0,2.255136,2
7488.0,2.290288,2
7489.0,2.295696,2
7490.0,2.301104,2
7491.0,2.295696,2
7492.0,2.328144,2
7493.0,2.328144,2
7494.0,2.322736,2
7495.0,2.3389599999999997,2
7496.0,2.3659999999999997,2
7497.0,2.384928,2
7498.0,2.414672,2
7499.0,2.409264,2
7500.0,2.42008,2
7501.0,2.444416,2
7502.0,2.4308959999999997,2
7503.0,2.436304,2
7504.0,2.422784,2
7505.0,2.376816,2
7511.0,1.4196,2
7512.0,1.4574559999999999,2
7513.0,1.4844959999999998,2
7514.0,1.4547519999999998,2
7515.0,1.476384,2
7516.0,1.479088,2
7517.0,1.465568,2
7518.0,1.4871999999999999,2
7519.0,1.565616,2
7520.0,1.552096,2
7521.0,1.5548,2
7522.0,1.5764319999999998,2
7523.0,1.598064,2
7524.0,1.6061759999999998,2
7527.0,1.6954079999999998,2
7528.0,1.7008159999999999,2
7529.0,1.7116319999999998,2
7530.0,1.733264,2
7531.0,1.71704,2
7532.0,1.749488,2
7533.0,1.749488,2
7534.0,1.7684159999999998,2
7535.0,1.7575999999999998,2
7536.0,1.7386719999999998,2
7537.0,1.7711199999999998,2
7538.0,1.763008,2
7539.0,1.779232,2
7540.0,1.7738239999999998,2
7541.0,1.8035679999999998,2
7542.0,1.79816,2
7543.0,1.8441279999999998,2
7544.0,1.83872,2
7545.0,1.8603519999999998,2
7546.0,1.8819839999999999,2
7547.0,1.884688,2
7548.0,1.8955039999999999,2
7549.0,1.917136,2
7550.0,1.9414719999999999,2
7551.0,1.9549919999999998,2
7552.0,1.944176,2
7553.0,1.9712159999999999,2
7554.0,1.9604,2
7555.0,1.990144,2
7556.0,2.017184,2
7557.0,2.017184,2
7558.0,2.049632,2
7559.0,2.028,2
7560.0,2.060448,2
7561.0,2.073968,2
7562.0,2.090192,2
7563.0,2.0955999999999997,2
7564.0,2.10912,2
7565.0,2.117232,2
7566.0,2.119936,2
7567.0,2.1280479999999997,2
7568.0,2.144272,2
7569.0,2.1523839999999996,2
7570.0,2.179424,2
7571.0,2.201056,2
7572.0,2.225392,2
7573.0,2.2524319999999998,2
7574.0,2.236208,2
7575.0,2.255136,2
7576.0,2.2497279999999997,2
7577.0,2.2821759999999998,2
7578.0,2.295696,2
7579.0,2.295696,2
7580.0,2.32544,2
7581.0,2.347072,2
7582.0,2.347072,2
7583.0,2.357888,2
7584.0,2.374112,2
7585.0,2.374112,2
7586.0,2.40656,2
7587.0,2.4281919999999997,2
7588.0,2.4308959999999997,2
7589.0,2.441712,2
7590.0,2.4579359999999997,2
7591.0,2.479568,2
7592.0,2.482272,2
7593.0,2.5147199999999996,2
7594.0,2.509312,2
7595.0,2.5444639999999996,2
7596.0,2.5471679999999997,2
7597.0,2.5552799999999998,2
7598.0,2.590432,2
7599.0,2.630992,2
7600.0,2.6336959999999996,2
7601.0,2.6391039999999997,2
7602.0,2.6715519999999997,2
7603.0,2.693184,2
7604.0,2.67696,2
7605.0,2.720224,2
7606.0,2.747264,2
7607.0,2.779712,2
7608.0,2.7878239999999996,2
7609.0,2.8148639999999996,2
7610.0,2.8148639999999996,2
7611.0,2.8527199999999997,2
7612.0,2.8743519999999996,2
7613.0,2.9419519999999997,2
7614.0,2.9446559999999997,2
7615.0,2.9689919999999996,2
7616.0,3.017664,2
7617.0,2.993328,2
7618.0,3.044704,2
7619.0,3.044704,2
7620.0,3.0852639999999996,2
7621.0,3.077152,2
7622.0,3.08256,2
7623.0,3.106896,2
7624.0,3.1177119999999996,2
7625.0,3.142048,2
7626.0,3.1582719999999997,2
7627.0,3.1258239999999997,2
7628.0,3.1582719999999997,2
7629.0,3.1799039999999996,2
7630.0,3.2447999999999997,2
7631.0,3.2420959999999996,2
7632.0,3.2664319999999996,2
7633.0,3.28536,2
7634.0,3.4205599999999996,2
7636.0,1.687296,2
7637.0,1.733264,2
7638.0,1.706224,2
7639.0,1.706224,2
7640.0,1.7305599999999999,2
7641.0,1.8035679999999998,2
7642.0,1.792752,2
7643.0,1.8170879999999998,2
7644.0,1.8522399999999999,2
7645.0,1.8252,2
7646.0,1.8252,2
7647.0,1.8441279999999998,2
7648.0,1.8603519999999998,2
7649.0,1.8630559999999998,2
7650.0,1.9063199999999998,2
7651.0,1.871168,2
7652.0,1.903616,2
7653.0,1.914432,2
7654.0,1.930656,2
7655.0,1.9387679999999998,2
7656.0,1.94688,2
7657.0,1.930656,2
7658.0,1.94688,2
7659.0,1.9549919999999998,2
7660.0,1.976624,2
7661.0,1.9874399999999999,2
7662.0,1.990144,2
7663.0,2.01448,2
7664.0,2.025296,2
7665.0,2.028,2
7666.0,2.028,2
7667.0,2.044224,2
7668.0,2.0658559999999997,2
7669.0,2.060448,2
7670.0,2.103712,2
7671.0,2.119936,2
7672.0,2.106416,2
7673.0,2.114528,2
7674.0,2.144272,2
7675.0,2.146976,2
7676.0,2.1875359999999997,2
7677.0,2.1902399999999997,2
7678.0,2.1848319999999997,2
7679.0,2.198352,2
7680.0,2.2172799999999997,2
7681.0,2.241616,2
7682.0,2.236208,2
7683.0,2.265952,2
7684.0,2.260544,2
7685.0,2.2794719999999997,2
7686.0,2.301104,2
7687.0,2.295696,2
7688.0,2.3362559999999997,2
7689.0,2.3362559999999997,2
7690.0,2.357888,2
7691.0,2.3632959999999996,2
7692.0,2.357888,2
7693.0,2.37952,2
7694.0,2.3930399999999996,2
7695.0,2.387632,2
7696.0,2.37952,2
7697.0,2.3930399999999996,2
7698.0,2.414672,2
7699.0,2.390336,2
7700.0,2.376816,2
7701.0,2.330848,2
7703.0,1.29792,2
7704.0,1.314144,2
7705.0,1.281696,2
7706.0,1.3168479999999998,2
7707.0,1.330368,2
7708.0,1.2871039999999998,2
7709.0,1.2871039999999998,2
7710.0,1.3195519999999998,2
7711.0,1.314144,2
7712.0,1.327664,2
7713.0,1.3357759999999999,2
7714.0,1.360112,2
7715.0,1.389856,2
7716.0,1.3817439999999999,2
7717.0,1.3979679999999999,2
7718.0,1.449344,2
7720.0,1.5142399999999998,2
7721.0,1.525056,2
7723.0,1.5169439999999998,2
7724.0,1.538576,2
7725.0,1.5602079999999998,2
7726.0,1.565616,2
7727.0,1.584544,2
7728.0,1.571024,2
7729.0,1.5926559999999998,2
7730.0,1.59536,2
7731.0,1.587248,2
7732.0,1.611584,2
7733.0,1.587248,2
7734.0,1.600768,2
7735.0,1.6061759999999998,2
7736.0,1.646736,2
7737.0,1.6359199999999998,2
7738.0,1.6521439999999998,2
7739.0,1.67648,2
7740.0,1.6494399999999998,2
7741.0,1.660256,2
7742.0,1.6845919999999999,2
7743.0,1.7008159999999999,2
7744.0,1.70352,2
7745.0,1.722448,2
7746.0,1.7305599999999999,2
7747.0,1.7251519999999998,2
7748.0,1.763008,2
7749.0,1.735968,2
7750.0,1.7440799999999999,2
7751.0,1.779232,2
7752.0,1.781936,2
7753.0,1.781936,2
7754.0,1.7900479999999999,2
7755.0,1.808976,2
7756.0,1.8197919999999999,2
7757.0,1.83872,2
7758.0,1.8495359999999998,2
7759.0,1.854944,2
7760.0,1.868464,2
7761.0,1.8630559999999998,2
7762.0,1.8738719999999998,2
7763.0,1.8765759999999998,2
7764.0,1.9279519999999999,2
7765.0,1.93336,2
7766.0,1.914432,2
7767.0,1.9414719999999999,2
7768.0,1.963104,2
7769.0,1.9576959999999999,2
7770.0,1.9955519999999998,2
7771.0,1.9955519999999998,2
7772.0,1.9820319999999998,2
7773.0,2.0036639999999997,2
7774.0,2.0388159999999997,2
7775.0,2.022592,2
7776.0,2.04152,2
7777.0,2.044224,2
7778.0,2.076672,2
7779.0,2.079376,2
7780.0,2.076672,2
7781.0,2.0983039999999997,2
7782.0,2.090192,2
7783.0,2.117232,2
7784.0,2.111824,2
7785.0,2.1226399999999996,2
7786.0,2.1550879999999997,2
7787.0,2.1604959999999997,2
7788.0,2.165904,2
7789.0,2.171312,2
7790.0,2.1821279999999996,2
7791.0,2.1848319999999997,2
7792.0,2.206464,2
7793.0,2.2226879999999998,2
7794.0,2.233504,2
7795.0,2.2497279999999997,2
7796.0,2.260544,2
7797.0,2.263248,2
7798.0,2.292992,2
7799.0,2.3092159999999997,2
7800.0,2.301104,2
7801.0,2.360592,2
7802.0,2.3416639999999997,2
7803.0,2.349776,2
7804.0,2.374112,2
7805.0,2.409264,2
7806.0,2.384928,2
7807.0,2.390336,2
7808.0,2.4308959999999997,2
7809.0,2.4552319999999996,2
7810.0,2.4579359999999997,2
7811.0,2.4579359999999997,2
7812.0,2.476864,2
7813.0,2.4849759999999996,2
7814.0,2.4903839999999997,2
7815.0,2.4903839999999997,2
7816.0,2.54176,2
7817.0,2.54176,2
7818.0,2.598544,2
7819.0,2.52824,2
7820.0,2.533648,2
7821.0,2.5498719999999997,2
7822.0,2.5498719999999997,2
7823.0,2.647216,2
7825.0,1.4547519999999998,2
7826.0,1.462864,2
7827.0,1.476384,2
7828.0,1.4736799999999999,2
7829.0,1.4844959999999998,2
7830.0,1.489904,2
7831.0,1.492608,2
7832.0,1.4980159999999998,2
7833.0,1.5007199999999998,2
7834.0,1.508832,2
7835.0,1.5277599999999998,2
7836.0,1.5142399999999998,2
7837.0,1.5331679999999999,2
7838.0,1.54128,2
7839.0,1.5493919999999999,2
7840.0,1.5493919999999999,2
7841.0,1.5575039999999998,2
7842.0,1.565616,2
7843.0,1.59536,2
7844.0,1.600768,2
7845.0,1.598064,2
7846.0,1.5926559999999998,2
7847.0,1.6359199999999998,2
7848.0,1.6223999999999998,2
7849.0,1.6251039999999999,2
7850.0,1.657552,2
7851.0,1.67648,2
7852.0,1.657552,2
7853.0,1.673776,2
7854.0,1.6981119999999998,2
7855.0,1.7251519999999998,2
7856.0,1.7278559999999998,2
7857.0,1.722448,2
7858.0,1.7386719999999998,2
7859.0,1.735968,2
7860.0,1.7440799999999999,2
7861.0,1.7846399999999998,2
7862.0,1.79816,2
7863.0,1.8143839999999998,2
7864.0,1.79816,2
7865.0,1.8062719999999999,2
7866.0,1.8333119999999998,2
7867.0,1.8495359999999998,2
7868.0,1.827904,2
7869.0,1.8522399999999999,2
7870.0,1.8630559999999998,2
7871.0,1.887392,2
7872.0,1.900912,2
7873.0,1.9279519999999999,2
7874.0,1.9360639999999998,2
7875.0,1.944176,2
7876.0,1.9198399999999998,2
7877.0,1.9414719999999999,2
7878.0,1.9495839999999998,2
7879.0,1.976624,2
7880.0,1.9793279999999998,2
7881.0,2.0036639999999997,2
7882.0,2.044224,2
7883.0,2.030704,2
7884.0,2.044224,2
7885.0,2.0928959999999996,2
7886.0,2.0712639999999998,2
7887.0,2.106416,2
7888.0,2.141568,2
7889.0,2.141568,2
7890.0,2.144272,2
7891.0,2.179424,2
7892.0,2.195648,2
7893.0,2.295696,2
7894.0,2.3335519999999996,2
7895.0,2.349776,2
7896.0,2.357888,2
7897.0,2.414672,2
7898.0,2.422784,2
7899.0,2.4633439999999998,2
7900.0,2.444416,2
7901.0,2.495792,2
7902.0,2.5147199999999996,2
7903.0,2.512016,2
7904.0,2.533648,2
7905.0,2.5525759999999997,2
7906.0,2.598544,2
7907.0,2.62288,2
7908.0,2.5498719999999997,2
7909.0,2.5471679999999997,2
7910.0,2.5174239999999997,2
7911.0,2.360592,2
7912.0,2.3930399999999996,2
7913.0,2.495792,2
7915.0,1.233024,2
7916.0,1.2276159999999998,2
7917.0,1.233024,2
7918.0,1.2465439999999999,2
7919.0,1.249248,2
7920.0,1.2573599999999998,2
7921.0,1.29792,2
7922.0,1.281696,2
7923.0,1.268176,2
7924.0,1.278992,2
7925.0,1.281696,2
7926.0,1.295216,2
7927.0,1.2925119999999999,2
7928.0,1.308736,2
7929.0,1.3168479999999998,2
7930.0,1.3222559999999999,2
7931.0,1.3195519999999998,2
7932.0,1.3357759999999999,2
7933.0,1.341184,2
7934.0,1.3628159999999998,2
7935.0,1.357408,2
7936.0,1.370928,2
7937.0,1.373632,2
7938.0,1.3925599999999998,2
7939.0,1.3979679999999999,2
7940.0,1.3952639999999998,2
7941.0,1.400672,2
7942.0,1.4385279999999998,2
7943.0,1.4250079999999998,2
7944.0,1.44664,2
7945.0,1.44664,2
7946.0,1.46016,2
7947.0,1.4682719999999998,2
7948.0,1.481792,2
7949.0,1.511536,2
7950.0,1.495312,2
7951.0,1.5169439999999998,2
7952.0,1.522352,2
7953.0,1.5493919999999999,2
7954.0,1.538576,2
7955.0,1.5602079999999998,2
7956.0,1.56832,2
7957.0,1.587248,2
7958.0,1.6061759999999998,2
7959.0,1.584544,2
7960.0,1.6196959999999998,2
7961.0,1.857648,2
7962.0,1.8927999999999998,2
7963.0,1.887392,2
7964.0,1.9225439999999998,2
7965.0,1.9549919999999998,2
7966.0,1.7846399999999998,2
7967.0,1.7873439999999998,2
7968.0,1.8062719999999999,2
7969.0,1.8765759999999998,2
7970.0,1.887392,2
7971.0,1.900912,2
7972.0,1.914432,2
7973.0,1.9063199999999998,2
7974.0,1.9090239999999998,2
7975.0,1.930656,2
7976.0,1.8306079999999998,2
7990.0,1.9279519999999999,2
7994.0,1.93336,2
7995.0,1.9414719999999999,2
7997.0,2.00096,2
7998.0,1.9820319999999998,2
7999.0,2.04152,2
8000.0,2.052336,2
8001.0,2.0361119999999997,2
8002.0,2.052336,2
8003.0,2.076672,2
8004.0,2.111824,2
8005.0,2.10912,2
8006.0,2.10912,2
8007.0,2.1550879999999997,2
8008.0,2.1253439999999997,2
8009.0,2.144272,2
8010.0,2.1577919999999997,2
8011.0,2.1604959999999997,2
8012.0,2.2226879999999998,2
8013.0,2.241616,2
8014.0,2.260544,2
8015.0,2.2470239999999997,2
8016.0,2.255136,2
8017.0,2.2794719999999997,2
8018.0,2.3065119999999997,2
8019.0,2.330848,2
8020.0,2.3335519999999996,2
8021.0,2.260544,2
8022.0,2.2821759999999998,2
8023.0,2.374112,2
8025.0,1.330368,2
8026.0,1.3357759999999999,2
8027.0,1.3519999999999999,2
8028.0,1.3628159999999998,2
8029.0,1.370928,2
8030.0,1.387152,2
8031.0,1.40608,2
8032.0,1.3979679999999999,2
8033.0,1.3979679999999999,2
8034.0,1.4277119999999999,2
8035.0,1.4385279999999998,2
8036.0,1.452048,2
8037.0,1.435824,2
8038.0,1.449344,2
8039.0,1.4736799999999999,2
8040.0,1.476384,2
8041.0,1.492608,2
8042.0,1.492608,2
8043.0,1.5196479999999999,2
8044.0,1.5196479999999999,2
8045.0,1.538576,2
8046.0,1.538576,2
8047.0,1.552096,2
8048.0,1.5575039999999998,2
8049.0,1.56832,2
8050.0,1.58184,2
8051.0,1.584544,2
8052.0,1.611584,2
8053.0,1.600768,2
8054.0,1.6386239999999999,2
8055.0,1.6332159999999998,2
8056.0,1.6359199999999998,2
8057.0,1.6494399999999998,2
8058.0,1.6494399999999998,2
8059.0,1.6683679999999999,2
8060.0,1.6845919999999999,2
8061.0,1.673776,2
8062.0,1.70352,2
8063.0,1.71704,2
8064.0,1.7386719999999998,2
8065.0,1.7440799999999999,2
8066.0,1.746784,2
8067.0,1.7575999999999998,2
8068.0,1.7873439999999998,2
8069.0,1.8035679999999998,2
8070.0,1.822496,2
8071.0,1.808976,2
8072.0,1.854944,2
8073.0,1.871168,2
8074.0,1.884688,2
8075.0,1.930656,2
8076.0,1.9414719999999999,2
8077.0,1.9549919999999998,2
8078.0,1.9793279999999998,2
8079.0,1.9820319999999998,2
8080.0,2.00096,2
8081.0,2.084784,2
8082.0,2.1253439999999997,2
8083.0,2.117232,2
8084.0,2.236208,2
8085.0,2.17672,2
8086.0,2.263248,2
8087.0,2.1875359999999997,2
8088.0,2.179424,2
8089.0,2.1550879999999997,2
8090.0,2.168608,2
8091.0,2.2524319999999998,2
8092.0,2.25784,2
8093.0,2.241616,2
8094.0,2.2497279999999997,2
8095.0,2.225392,2
8096.0,2.225392,2
8097.0,2.2794719999999997,2
8098.0,2.2794719999999997,2
8099.0,2.2767679999999997,2
8100.0,2.301104,2
8101.0,2.3389599999999997,2
8102.0,2.3389599999999997,2
8103.0,2.4335999999999998,2
8104.0,2.539056,2
8105.0,2.384928,2
8106.0,2.409264,2
8107.0,2.449824,2
8108.0,2.471456,2
8109.0,2.4633439999999998,2
8110.0,2.4930879999999997,2
8111.0,2.506608,2
8112.0,2.685072,2
8113.0,2.679664,2
8114.0,2.5823199999999997,2
8115.0,2.601248,2
8116.0,2.601248,2
8117.0,2.779712,2
8118.0,3.074448,2
8119.0,3.044704,2
8120.0,3.1258239999999997,2
8121.0,3.077152,2
8122.0,3.252912,2
8123.0,3.0014399999999997,2
8124.0,2.950064,2
8125.0,2.925728,2
8126.0,2.93384,2
8127.0,2.928432,2
8128.0,2.9960319999999996,2
8129.0,3.0041439999999997,2
8130.0,3.077152,2
8131.0,3.0636319999999997,2
8132.0,2.931136,2
8134.0,1.900912,2
8135.0,1.868464,2
8136.0,1.9063199999999998,2
8137.0,1.917136,2
8138.0,1.8143839999999998,2
8139.0,1.8143839999999998,2
8140.0,1.841424,2
8141.0,1.8170879999999998,2
8142.0,1.8197919999999999,2
8143.0,1.827904,2
8144.0,1.7846399999999998,2
8145.0,1.79816,2
8146.0,1.8819839999999999,2
8147.0,1.887392,2
8148.0,1.914432,2
8149.0,1.9090239999999998,2
8150.0,1.8819839999999999,2
8151.0,1.900912,2
8152.0,1.900912,2
8154.0,1.900912,2
8156.0,1.903616,2
8157.0,1.914432,2
8158.0,1.6845919999999999,2
8159.0,1.69,2
8160.0,1.7143359999999999,2
8161.0,1.719744,2
8162.0,1.735968,2
8163.0,1.735968,2
8164.0,1.733264,2
8165.0,1.752192,2
8166.0,1.749488,2
8167.0,1.7765279999999999,2
8168.0,1.795456,2
8169.0,1.79816,2
8170.0,1.822496,2
8171.0,1.8252,2
8172.0,1.827904,2
8173.0,1.8441279999999998,2
8174.0,1.854944,2
8175.0,1.8603519999999998,2
8176.0,1.868464,2
8177.0,1.8792799999999998,2
8178.0,1.9198399999999998,2
8179.0,1.917136,2
8180.0,1.9225439999999998,2
8181.0,1.9360639999999998,2
8182.0,1.9495839999999998,2
8183.0,1.976624,2
8184.0,1.9820319999999998,2
8185.0,1.992848,2
8186.0,2.011776,2
8187.0,2.022592,2
8188.0,2.022592,2
8189.0,2.0361119999999997,2
8190.0,2.05504,2
8191.0,2.0712639999999998,2
8192.0,2.076672,2
8193.0,2.084784,2
8194.0,2.076672,2
8195.0,2.111824,2
8196.0,2.133456,2
8197.0,2.171312,2
8198.0,2.168608,2
8199.0,2.165904,2
8200.0,2.1821279999999996,2
8201.0,2.198352,2
8202.0,2.1848319999999997,2
8203.0,2.2308,2
8204.0,2.2443199999999996,2
8205.0,2.255136,2
8206.0,2.2524319999999998,2
8207.0,2.2524319999999998,2
8208.0,2.2794719999999997,2
8209.0,2.2794719999999997,2
8210.0,2.3065119999999997,2
8211.0,2.3335519999999996,2
8212.0,2.32544,2
8213.0,2.3659999999999997,2
8214.0,2.355184,2
8215.0,2.376816,2
8216.0,2.376816,2
8217.0,2.3659999999999997,2
8218.0,2.3930399999999996,2
8219.0,2.439008,2
8220.0,2.4281919999999997,2
8221.0,2.4335999999999998,2
8222.0,2.4606399999999997,2
8223.0,2.4930879999999997,2
8224.0,2.498496,2
8225.0,2.498496,2
8226.0,2.503904,2
8227.0,2.4903839999999997,2
8228.0,2.52824,2
8232.0,1.265472,2
8233.0,1.2925119999999999,2
8236.0,1.314144,2
8237.0,1.314144,2
8238.0,1.308736,2
8239.0,1.3357759999999999,2
8240.0,1.3492959999999998,2
8241.0,1.343888,2
8245.0,1.3790399999999998,2
8246.0,1.449344,2
8247.0,1.476384,2
8248.0,1.4736799999999999,2
8249.0,1.481792,2
8250.0,1.452048,2
8251.0,1.4844959999999998,2
8252.0,1.4980159999999998,2
8253.0,1.492608,2
8254.0,1.508832,2
8255.0,1.5277599999999998,2
8256.0,1.538576,2
